United Arab Emirates,ARE,NEAR EAST,0.106,0.11699999999999999,0.122,0.12300000000000001,0.11,0.109,0.07661416098,0.079,0.0811
United Kingdom,GBR,WESTERN EUROPE,0.15,0.156,0.155,0.161,0.172,0.177,0.250823855,0.421,0.4711
United States,USA,NORTHERN AMERICA,0.152,0.153,0.16399999999999998,0.166,0.171,0.18100000000000002,0.109147,0.18,0.1751
Uruguay,URY,SOUTH AMERICA,0.21,0.19399999999999998,0.18899999999999997,0.17600000000000002,0.16899999999999998,0.16699999999999998,0.193189725,0.25,0.2431
Uzbekistan,UZB,CIS (FORMER USSR),0.064,0.062,0.065,0.068,0.057,0.052000000000000005,0.02733506285,0.026,0.0261
Vanuatu,VUT,OCEANIA,0.49700000000000005,0.41100000000000003,0.33799999999999997,0.35100000000000003,0.436,0.382,0.59144805,,
"Venezuela, RB",VEN,South America,9.547,8.207,10.38,7.046,6.539,1.238,,,
Vietnam,VNM,ASIA (EX. NEAR EAST),0.12,0.11599999999999999,0.11599999999999999,0.12,0.12300000000000001,0.125,0.0810311214,0.08,0.0791
West Bank and Gaza,PSE,Near East,0.182,0.16,0.158,0.157,0.171,0.17600000000000002,,,
"Yemen, Rep.",YEM,Near East,0.096,,,,,,,,
Zambia,ZMB,SUB-SAHARAN AFRICA,0.045,0.048,0.038,0.047,0.047,0.046,0.05555,0.029,0.0281
Zimbabwe,ZWE,SUB-SAHARAN AFRICA,0.125,0.105,0.125,0.121,0.11900000000000001,0.124,0.02055672,0.015,0.0051
